PID, STATE, MODE, START TIME, END TIME, PROGRAM
001, READY, N/A, 0000000004, 0000000021, workload/l9A.prog
001, RUNNING, USER, 0000000021, 0000000100, workload/l9A.prog
001, READY, N/A, 0000000100, 0000000104, workload/l9A.prog
001, RUNNING, USER, 0000000104, 0000000108, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000000108, 0000000112, workload/l9A.prog
001, WAITING, N/A, 0000000112, 0000000193, workload/l9A.prog
001, READY, N/A, 0000000193, 0000000793, workload/l9A.prog
001, RUNNING, USER, 0000000793, 0000000893, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000000893, 0000000897, workload/l9A.prog
001, READY, N/A, 0000000897, 0000002510, workload/l9A.prog
001, RUNNING, USER, 0000002510, 0000002515, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000002515, 0000002519, workload/l9A.prog
001, WAITING, N/A, 0000002519, 0000002596, workload/l9A.prog
001, READY, N/A, 0000002596, 0000004024, workload/l9A.prog
001, RUNNING, USER, 0000004024, 0000004064, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000004064, 0000004068, workload/l9A.prog
001, WAITING, N/A, 0000004068, 0000004133, workload/l9A.prog
001, READY, N/A, 0000004133, 0000005654, workload/l9A.prog
001, RUNNING, USER, 0000005654, 0000005685, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000005685, 0000005689, workload/l9A.prog
001, WAITING, N/A, 0000005689, 0000005721, workload/l9A.prog
001, READY, N/A, 0000005721, 0000007124, workload/l9A.prog
001, RUNNING, USER, 0000007124, 0000007186, workload/l9A.prog
001, READY, N/A, 0000007186, 0000007190, workload/l9A.prog
001, RUNNING, USER, 0000007190, 0000007221, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000007221, 0000007225, workload/l9A.prog
001, WAITING, N/A, 0000007225, 0000007275, workload/l9A.prog
001, READY, N/A, 0000007275, 0000008743, workload/l9A.prog
001, RUNNING, USER, 0000008743, 0000008843, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000008843, 0000008847, workload/l9A.prog
001, READY, N/A, 0000008847, 0000010325, workload/l9A.prog
001, RUNNING, USER, 0000010325, 0000010361, workload/l9A.prog
001, READY, N/A, 0000010361, 0000010365, workload/l9A.prog
001, RUNNING, USER, 0000010365, 0000010406, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000010406, 0000010410, workload/l9A.prog
