PID, STATE, MODE, START TIME, END TIME, PROGRAM
001, READY, N/A, 0000000004, 0000000051, workload/l9A.prog
001, RUNNING, USER, 0000000051, 0000000100, workload/l9A.prog
001, READY, N/A, 0000000100, 0000000104, workload/l9A.prog
001, RUNNING, USER, 0000000104, 0000000120, workload/l9A.prog
001, READY, N/A, 0000000120, 0000000128, workload/l9A.prog
001, RUNNING, USER, 0000000128, 0000000146, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000000146, 0000000150, workload/l9A.prog
001, WAITING, N/A, 0000000150, 0000000231, workload/l9A.prog
001, READY, N/A, 0000000231, 0000001756, workload/l9A.prog
001, RUNNING, USER, 0000001756, 0000001861, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000001861, 0000001865, workload/l9A.prog
001, WAITING, N/A, 0000001865, 0000001942, workload/l9A.prog
001, READY, N/A, 0000001942, 0000004549, workload/l9A.prog
001, RUNNING, USER, 0000004549, 0000004589, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000004589, 0000004593, workload/l9A.prog
001, WAITING, N/A, 0000004593, 0000004637, workload/l9A.prog
001, READY, N/A, 0000004637, 0000007756, workload/l9A.prog
001, RUNNING, USER, 0000007756, 0000007787, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000007787, 0000007791, workload/l9A.prog
001, WAITING, N/A, 0000007791, 0000007830, workload/l9A.prog
001, READY, N/A, 0000007830, 0000010417, workload/l9A.prog
001, RUNNING, USER, 0000010417, 0000010510, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000010510, 0000010514, workload/l9A.prog
001, WAITING, N/A, 0000010514, 0000010556, workload/l9A.prog
001, READY, N/A, 0000010556, 0000013403, workload/l9A.prog
001, RUNNING, USER, 0000013403, 0000013422, workload/l9A.prog
001, READY, N/A, 0000013422, 0000013426, workload/l9A.prog
001, RUNNING, USER, 0000013426, 0000013584, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000013584, 0000013588, workload/l9A.prog
001, WAITING, N/A, 0000013588, 0000013627, workload/l9A.prog
001, READY, N/A, 0000013627, 0000016015, workload/l9A.prog
001, RUNNING, USER, 0000016015, 0000016035, workload/l9A.prog
001, READY, N/A, 0000016035, 0000016039, workload/l9A.prog
001, RUNNING, USER, 0000016039, 0000016088, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000016088, 0000016092, workload/l9A.prog
001, WAITING, N/A, 0000016092, 0000016131, workload/l9A.prog
001, READY, N/A, 0000016131, 0000018748, workload/l9A.prog
001, RUNNING, USER, 0000018748, 0000018799, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000018799, 0000018803, workload/l9A.prog
001, WAITING, N/A, 0000018803, 0000018884, workload/l9A.prog
001, READY, N/A, 0000018884, 0000021852, workload/l9A.prog
001, RUNNING, USER, 0000021852, 0000021998, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000021998, 0000022002, workload/l9A.prog
001, WAITING, N/A, 0000022002, 0000022056, workload/l9A.prog
001, READY, N/A, 0000022056, 0000024461, workload/l9A.prog
001, RUNNING, USER, 0000024461, 0000024486, workload/l9A.prog
001, READY, N/A, 0000024486, 0000024490, workload/l9A.prog
001, RUNNING, USER, 0000024490, 0000024501, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000024501, 0000024505, workload/l9A.prog
001, WAITING, N/A, 0000024505, 0000024599, workload/l9A.prog
001, READY, N/A, 0000024599, 0000027474, workload/l9A.prog
001, RUNNING, USER, 0000027474, 0000027519, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000027519, 0000027523, workload/l9A.prog
001, WAITING, N/A, 0000027523, 0000027562, workload/l9A.prog
001, READY, N/A, 0000027562, 0000030802, workload/l9A.prog
001, RUNNING, USER, 0000030802, 0000030826, workload/l9A.prog
001, READY, N/A, 0000030826, 0000030830, workload/l9A.prog
001, RUNNING, USER, 0000030830, 0000030844, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000030844, 0000030848, workload/l9A.prog
001, WAITING, N/A, 0000030848, 0000030892, workload/l9A.prog
001, READY, N/A, 0000030892, 0000033864, workload/l9A.prog
001, RUNNING, USER, 0000033864, 0000033892, workload/l9A.prog
001, READY, N/A, 0000033892, 0000033896, workload/l9A.prog
001, RUNNING, USER, 0000033896, 0000033900, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000033900, 0000033904, workload/l9A.prog
001, WAITING, N/A, 0000033904, 0000033943, workload/l9A.prog
001, READY, N/A, 0000033943, 0000036387, workload/l9A.prog
001, RUNNING, USER, 0000036387, 0000036420, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000036420, 0000036424, workload/l9A.prog
001, WAITING, N/A, 0000036424, 0000036467, workload/l9A.prog
001, READY, N/A, 0000036467, 0000038925, workload/l9A.prog
001, RUNNING, USER, 0000038925, 0000038997, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000038997, 0000039001, workload/l9A.prog
001, WAITING, N/A, 0000039001, 0000039071, workload/l9A.prog
001, READY, N/A, 0000039071, 0000041997, workload/l9A.prog
001, RUNNING, USER, 0000041997, 0000042061, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000042061, 0000042065, workload/l9A.prog
001, WAITING, N/A, 0000042065, 0000042104, workload/l9A.prog
001, READY, N/A, 0000042104, 0000044932, workload/l9A.prog
001, RUNNING, USER, 0000044932, 0000044982, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000044982, 0000044986, workload/l9A.prog
001, WAITING, N/A, 0000044986, 0000045067, workload/l9A.prog
001, READY, N/A, 0000045067, 0000047847, workload/l9A.prog
001, RUNNING, USER, 0000047847, 0000048043, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000048043, 0000048047, workload/l9A.prog
001, READY, N/A, 0000048047, 0000051052, workload/l9A.prog
001, RUNNING, USER, 0000051052, 0000051058, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000051058, 0000051062, workload/l9A.prog
001, WAITING, N/A, 0000051062, 0000051101, workload/l9A.prog
001, READY, N/A, 0000051101, 0000054027, workload/l9A.prog
001, RUNNING, USER, 0000054027, 0000054061, workload/l9A.prog
001, READY, N/A, 0000054061, 0000054065, workload/l9A.prog
001, RUNNING, USER, 0000054065, 0000054081, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000054081, 0000054085, workload/l9A.prog
001, WAITING, N/A, 0000054085, 0000054154, workload/l9A.prog
001, READY, N/A, 0000054154, 0000056856, workload/l9A.prog
001, RUNNING, USER, 0000056856, 0000056912, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000056912, 0000056916, workload/l9A.prog
001, WAITING, N/A, 0000056916, 0000056974, workload/l9A.prog
001, READY, N/A, 0000056974, 0000059956, workload/l9A.prog
001, RUNNING, USER, 0000059956, 0000060036, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000060036, 0000060040, workload/l9A.prog
001, WAITING, N/A, 0000060040, 0000060093, workload/l9A.prog
001, READY, N/A, 0000060093, 0000062817, workload/l9A.prog
001, RUNNING, USER, 0000062817, 0000062857, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000062857, 0000062861, workload/l9A.prog
001, WAITING, N/A, 0000062861, 0000062928, workload/l9A.prog
001, READY, N/A, 0000062928, 0000065421, workload/l9A.prog
001, RUNNING, USER, 0000065421, 0000065455, workload/l9A.prog
001, READY, N/A, 0000065455, 0000065459, workload/l9A.prog
001, RUNNING, USER, 0000065459, 0000065469, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000065469, 0000065473, workload/l9A.prog
001, WAITING, N/A, 0000065473, 0000065539, workload/l9A.prog
001, READY, N/A, 0000065539, 0000068323, workload/l9A.prog
001, RUNNING, USER, 0000068323, 0000068328, workload/l9A.prog
001, READY, N/A, 0000068328, 0000068332, workload/l9A.prog
001, RUNNING, USER, 0000068332, 0000068381, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000068381, 0000068385, workload/l9A.prog
001, WAITING, N/A, 0000068385, 0000068424, workload/l9A.prog
001, READY, N/A, 0000068424, 0000070701, workload/l9A.prog
001, RUNNING, USER, 0000070701, 0000070704, workload/l9A.prog
001, READY, N/A, 0000070704, 0000070708, workload/l9A.prog
001, RUNNING, USER, 0000070708, 0000070740, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000070740, 0000070744, workload/l9A.prog
001, WAITING, N/A, 0000070744, 0000070832, workload/l9A.prog
001, READY, N/A, 0000070832, 0000073744, workload/l9A.prog
001, RUNNING, USER, 0000073744, 0000073749, workload/l9A.prog
001, READY, N/A, 0000073749, 0000073753, workload/l9A.prog
001, RUNNING, USER, 0000073753, 0000073781, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000073781, 0000073785, workload/l9A.prog
001, WAITING, N/A, 0000073785, 0000073844, workload/l9A.prog
001, READY, N/A, 0000073844, 0000076664, workload/l9A.prog
001, RUNNING, USER, 0000076664, 0000076704, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000076704, 0000076708, workload/l9A.prog
001, WAITING, N/A, 0000076708, 0000076815, workload/l9A.prog
001, READY, N/A, 0000076815, 0000079546, workload/l9A.prog
001, RUNNING, USER, 0000079546, 0000079579, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000079579, 0000079583, workload/l9A.prog
001, WAITING, N/A, 0000079583, 0000079626, workload/l9A.prog
001, READY, N/A, 0000079626, 0000082272, workload/l9A.prog
001, RUNNING, USER, 0000082272, 0000082316, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000082316, 0000082320, workload/l9A.prog
001, WAITING, N/A, 0000082320, 0000082399, workload/l9A.prog
001, READY, N/A, 0000082399, 0000085567, workload/l9A.prog
001, RUNNING, USER, 0000085567, 0000085619, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000085619, 0000085623, workload/l9A.prog
001, WAITING, N/A, 0000085623, 0000085695, workload/l9A.prog
001, READY, N/A, 0000085695, 0000088403, workload/l9A.prog
001, RUNNING, USER, 0000088403, 0000088511, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000088511, 0000088515, workload/l9A.prog
001, WAITING, N/A, 0000088515, 0000088567, workload/l9A.prog
001, READY, N/A, 0000088567, 0000090934, workload/l9A.prog
001, RUNNING, USER, 0000090934, 0000090957, workload/l9A.prog
001, READY, N/A, 0000090957, 0000090961, workload/l9A.prog
001, RUNNING, USER, 0000090961, 0000091029, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000091029, 0000091033, workload/l9A.prog
001, WAITING, N/A, 0000091033, 0000091072, workload/l9A.prog
001, READY, N/A, 0000091072, 0000094102, workload/l9A.prog
001, RUNNING, USER, 0000094102, 0000094142, workload/l9A.prog
001, READY, N/A, 0000094142, 0000094146, workload/l9A.prog
001, RUNNING, USER, 0000094146, 0000094158, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000094158, 0000094162, workload/l9A.prog
001, WAITING, N/A, 0000094162, 0000094286, workload/l9A.prog
001, READY, N/A, 0000094286, 0000096792, workload/l9A.prog
001, RUNNING, USER, 0000096792, 0000096809, workload/l9A.prog
001, READY, N/A, 0000096809, 0000096813, workload/l9A.prog
001, RUNNING, USER, 0000096813, 0000096838, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000096838, 0000096842, workload/l9A.prog
001, WAITING, N/A, 0000096842, 0000096912, workload/l9A.prog
001, READY, N/A, 0000096912, 0000100279, workload/l9A.prog
001, RUNNING, USER, 0000100279, 0000100326, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000100326, 0000100330, workload/l9A.prog
001, WAITING, N/A, 0000100330, 0000100403, workload/l9A.prog
001, READY, N/A, 0000100403, 0000103309, workload/l9A.prog
001, RUNNING, USER, 0000103309, 0000103354, workload/l9A.prog
001, READY, N/A, 0000103354, 0000103358, workload/l9A.prog
001, RUNNING, USER, 0000103358, 0000103362, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000103362, 0000103366, workload/l9A.prog
001, WAITING, N/A, 0000103366, 0000103462, workload/l9A.prog
001, READY, N/A, 0000103462, 0000106401, workload/l9A.prog
001, RUNNING, USER, 0000106401, 0000106510, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000106510, 0000106514, workload/l9A.prog
001, WAITING, N/A, 0000106514, 0000106553, workload/l9A.prog
001, READY, N/A, 0000106553, 0000109321, workload/l9A.prog
001, RUNNING, USER, 0000109321, 0000109467, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000109467, 0000109471, workload/l9A.prog
001, WAITING, N/A, 0000109471, 0000109573, workload/l9A.prog
001, READY, N/A, 0000109573, 0000112162, workload/l9A.prog
001, RUNNING, USER, 0000112162, 0000112213, workload/l9A.prog
001, READY, N/A, 0000112213, 0000112217, workload/l9A.prog
001, RUNNING, USER, 0000112217, 0000112220, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000112220, 0000112224, workload/l9A.prog
001, WAITING, N/A, 0000112224, 0000112270, workload/l9A.prog
001, READY, N/A, 0000112270, 0000115054, workload/l9A.prog
001, RUNNING, USER, 0000115054, 0000115072, workload/l9A.prog
001, READY, N/A, 0000115072, 0000115076, workload/l9A.prog
001, RUNNING, USER, 0000115076, 0000115128, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000115128, 0000115132, workload/l9A.prog
001, WAITING, N/A, 0000115132, 0000115235, workload/l9A.prog
001, READY, N/A, 0000115235, 0000118095, workload/l9A.prog
001, RUNNING, USER, 0000118095, 0000118135, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000118135, 0000118139, workload/l9A.prog
001, WAITING, N/A, 0000118139, 0000118178, workload/l9A.prog
001, READY, N/A, 0000118178, 0000120825, workload/l9A.prog
001, RUNNING, USER, 0000120825, 0000120829, workload/l9A.prog
001, READY, N/A, 0000120829, 0000120833, workload/l9A.prog
001, RUNNING, USER, 0000120833, 0000120871, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000120871, 0000120875, workload/l9A.prog
001, WAITING, N/A, 0000120875, 0000120950, workload/l9A.prog
001, READY, N/A, 0000120950, 0000123781, workload/l9A.prog
001, RUNNING, USER, 0000123781, 0000123814, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000123814, 0000123818, workload/l9A.prog
001, WAITING, N/A, 0000123818, 0000123880, workload/l9A.prog
001, READY, N/A, 0000123880, 0000126644, workload/l9A.prog
001, RUNNING, USER, 0000126644, 0000126706, workload/l9A.prog
001, READY, N/A, 0000126706, 0000126710, workload/l9A.prog
001, RUNNING, USER, 0000126710, 0000126772, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000126772, 0000126776, workload/l9A.prog
001, WAITING, N/A, 0000126776, 0000126875, workload/l9A.prog
001, READY, N/A, 0000126875, 0000129776, workload/l9A.prog
001, RUNNING, USER, 0000129776, 0000129819, workload/l9A.prog
001, READY, N/A, 0000129819, 0000129823, workload/l9A.prog
001, RUNNING, USER, 0000129823, 0000129976, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000129976, 0000129980, workload/l9A.prog
001, READY, N/A, 0000129980, 0000133066, workload/l9A.prog
001, RUNNING, USER, 0000133066, 0000133067, workload/l9A.prog
001, READY, N/A, 0000133067, 0000133071, workload/l9A.prog
001, RUNNING, USER, 0000133071, 0000133103, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000133103, 0000133107, workload/l9A.prog
001, WAITING, N/A, 0000133107, 0000133157, workload/l9A.prog
001, READY, N/A, 0000133157, 0000136488, workload/l9A.prog
001, RUNNING, USER, 0000136488, 0000136533, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000136533, 0000136537, workload/l9A.prog
001, WAITING, N/A, 0000136537, 0000136580, workload/l9A.prog
001, READY, N/A, 0000136580, 0000139240, workload/l9A.prog
001, RUNNING, USER, 0000139240, 0000139244, workload/l9A.prog
001, READY, N/A, 0000139244, 0000139248, workload/l9A.prog
001, RUNNING, USER, 0000139248, 0000139311, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000139311, 0000139315, workload/l9A.prog
001, WAITING, N/A, 0000139315, 0000139354, workload/l9A.prog
001, READY, N/A, 0000139354, 0000142197, workload/l9A.prog
001, RUNNING, USER, 0000142197, 0000142397, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000142397, 0000142401, workload/l9A.prog
001, READY, N/A, 0000142401, 0000145342, workload/l9A.prog
001, RUNNING, USER, 0000145342, 0000145367, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000145367, 0000145371, workload/l9A.prog
001, WAITING, N/A, 0000145371, 0000145444, workload/l9A.prog
001, READY, N/A, 0000145444, 0000148402, workload/l9A.prog
001, RUNNING, USER, 0000148402, 0000148522, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000148522, 0000148526, workload/l9A.prog
001, WAITING, N/A, 0000148526, 0000148565, workload/l9A.prog
001, READY, N/A, 0000148565, 0000151323, workload/l9A.prog
001, RUNNING, USER, 0000151323, 0000151338, workload/l9A.prog
001, READY, N/A, 0000151338, 0000151342, workload/l9A.prog
001, RUNNING, USER, 0000151342, 0000151427, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000151427, 0000151431, workload/l9A.prog
001, WAITING, N/A, 0000151431, 0000151504, workload/l9A.prog
001, READY, N/A, 0000151504, 0000154047, workload/l9A.prog
001, RUNNING, USER, 0000154047, 0000154093, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000154093, 0000154097, workload/l9A.prog
001, WAITING, N/A, 0000154097, 0000154186, workload/l9A.prog
001, READY, N/A, 0000154186, 0000156680, workload/l9A.prog
001, RUNNING, USER, 0000156680, 0000156692, workload/l9A.prog
001, READY, N/A, 0000156692, 0000156696, workload/l9A.prog
001, RUNNING, USER, 0000156696, 0000156720, workload/l9A.prog
001, READY, N/A, 0000156720, 0000156724, workload/l9A.prog
001, RUNNING, USER, 0000156724, 0000156835, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000156835, 0000156839, workload/l9A.prog
001, WAITING, N/A, 0000156839, 0000156878, workload/l9A.prog
001, READY, N/A, 0000156878, 0000160268, workload/l9A.prog
001, RUNNING, USER, 0000160268, 0000160361, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000160361, 0000160365, workload/l9A.prog
001, WAITING, N/A, 0000160365, 0000160404, workload/l9A.prog
001, READY, N/A, 0000160404, 0000163056, workload/l9A.prog
001, RUNNING, USER, 0000163056, 0000163075, workload/l9A.prog
001, READY, N/A, 0000163075, 0000163079, workload/l9A.prog
001, RUNNING, USER, 0000163079, 0000163150, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000163150, 0000163154, workload/l9A.prog
001, WAITING, N/A, 0000163154, 0000163217, workload/l9A.prog
001, READY, N/A, 0000163217, 0000166364, workload/l9A.prog
001, RUNNING, USER, 0000166364, 0000166418, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000166418, 0000166422, workload/l9A.prog
001, WAITING, N/A, 0000166422, 0000166483, workload/l9A.prog
001, READY, N/A, 0000166483, 0000168872, workload/l9A.prog
001, RUNNING, USER, 0000168872, 0000168878, workload/l9A.prog
001, READY, N/A, 0000168878, 0000168882, workload/l9A.prog
001, RUNNING, USER, 0000168882, 0000168943, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000168943, 0000168947, workload/l9A.prog
001, WAITING, N/A, 0000168947, 0000169018, workload/l9A.prog
001, READY, N/A, 0000169018, 0000171835, workload/l9A.prog
001, RUNNING, USER, 0000171835, 0000171917, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000171917, 0000171921, workload/l9A.prog
001, WAITING, N/A, 0000171921, 0000171964, workload/l9A.prog
001, READY, N/A, 0000171964, 0000174874, workload/l9A.prog
