PID, STATE, MODE, START TIME, END TIME, PROGRAM
001, READY, N/A, 0000000004, 0000000066, workload/l9A.prog
001, RUNNING, USER, 0000000066, 0000000100, workload/l9A.prog
001, READY, N/A, 0000000100, 0000000104, workload/l9A.prog
001, RUNNING, USER, 0000000104, 0000000120, workload/l9A.prog
001, READY, N/A, 0000000120, 0000000128, workload/l9A.prog
001, RUNNING, USER, 0000000128, 0000000150, workload/l9A.prog
001, READY, N/A, 0000000150, 0000000154, workload/l9A.prog
001, RUNNING, USER, 0000000154, 0000000165, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000000165, 0000000169, workload/l9A.prog
001, WAITING, N/A, 0000000169, 0000000250, workload/l9A.prog
001, READY, N/A, 0000000250, 0000002325, workload/l9A.prog
001, RUNNING, USER, 0000002325, 0000002363, workload/l9A.prog
001, READY, N/A, 0000002363, 0000002367, workload/l9A.prog
001, RUNNING, USER, 0000002367, 0000002434, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000002434, 0000002438, workload/l9A.prog
001, WAITING, N/A, 0000002438, 0000002515, workload/l9A.prog
001, READY, N/A, 0000002515, 0000007257, workload/l9A.prog
001, RUNNING, USER, 0000007257, 0000007261, workload/l9A.prog
001, READY, N/A, 0000007261, 0000007265, workload/l9A.prog
001, RUNNING, USER, 0000007265, 0000007301, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000007301, 0000007305, workload/l9A.prog
001, WAITING, N/A, 0000007305, 0000007359, workload/l9A.prog
001, READY, N/A, 0000007359, 0000011269, workload/l9A.prog
001, RUNNING, USER, 0000011269, 0000011274, workload/l9A.prog
001, READY, N/A, 0000011274, 0000011278, workload/l9A.prog
001, RUNNING, USER, 0000011278, 0000011304, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000011304, 0000011308, workload/l9A.prog
001, WAITING, N/A, 0000011308, 0000011362, workload/l9A.prog
001, READY, N/A, 0000011362, 0000015557, workload/l9A.prog
001, RUNNING, USER, 0000015557, 0000015650, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000015650, 0000015654, workload/l9A.prog
001, WAITING, N/A, 0000015654, 0000015708, workload/l9A.prog
001, READY, N/A, 0000015708, 0000020155, workload/l9A.prog
001, RUNNING, USER, 0000020155, 0000020165, workload/l9A.prog
001, READY, N/A, 0000020165, 0000020169, workload/l9A.prog
001, RUNNING, USER, 0000020169, 0000020336, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000020336, 0000020340, workload/l9A.prog
001, WAITING, N/A, 0000020340, 0000020394, workload/l9A.prog
001, READY, N/A, 0000020394, 0000024417, workload/l9A.prog
001, RUNNING, USER, 0000024417, 0000024486, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000024486, 0000024490, workload/l9A.prog
001, WAITING, N/A, 0000024490, 0000024544, workload/l9A.prog
001, READY, N/A, 0000024544, 0000029653, workload/l9A.prog
001, RUNNING, USER, 0000029653, 0000029662, workload/l9A.prog
001, READY, N/A, 0000029662, 0000029666, workload/l9A.prog
001, RUNNING, USER, 0000029666, 0000029708, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000029708, 0000029712, workload/l9A.prog
001, WAITING, N/A, 0000029712, 0000029793, workload/l9A.prog
001, READY, N/A, 0000029793, 0000034520, workload/l9A.prog
001, RUNNING, USER, 0000034520, 0000034533, workload/l9A.prog
001, READY, N/A, 0000034533, 0000034537, workload/l9A.prog
001, RUNNING, USER, 0000034537, 0000034670, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000034670, 0000034674, workload/l9A.prog
001, WAITING, N/A, 0000034674, 0000034728, workload/l9A.prog
001, READY, N/A, 0000034728, 0000040628, workload/l9A.prog
001, RUNNING, USER, 0000040628, 0000040664, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000040664, 0000040668, workload/l9A.prog
001, WAITING, N/A, 0000040668, 0000040762, workload/l9A.prog
001, READY, N/A, 0000040762, 0000044902, workload/l9A.prog
001, RUNNING, USER, 0000044902, 0000044947, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000044947, 0000044951, workload/l9A.prog
001, WAITING, N/A, 0000044951, 0000045005, workload/l9A.prog
001, READY, N/A, 0000045005, 0000049370, workload/l9A.prog
001, RUNNING, USER, 0000049370, 0000049389, workload/l9A.prog
001, READY, N/A, 0000049389, 0000049393, workload/l9A.prog
001, RUNNING, USER, 0000049393, 0000049412, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000049412, 0000049416, workload/l9A.prog
001, WAITING, N/A, 0000049416, 0000049470, workload/l9A.prog
