PID, STATE, MODE, START TIME, END TIME, PROGRAM
001, READY, N/A, 0000000004, 0000000041, workload/l9A.prog
001, RUNNING, USER, 0000000041, 0000000100, workload/l9A.prog
001, READY, N/A, 0000000100, 0000000104, workload/l9A.prog
001, RUNNING, USER, 0000000104, 0000000120, workload/l9A.prog
001, READY, N/A, 0000000120, 0000000128, workload/l9A.prog
001, RUNNING, USER, 0000000128, 0000000136, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000000136, 0000000140, workload/l9A.prog
001, WAITING, N/A, 0000000140, 0000000221, workload/l9A.prog
001, READY, N/A, 0000000221, 0000001734, workload/l9A.prog
001, RUNNING, USER, 0000001734, 0000001799, workload/l9A.prog
001, READY, N/A, 0000001799, 0000001803, workload/l9A.prog
001, RUNNING, USER, 0000001803, 0000001843, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000001843, 0000001847, workload/l9A.prog
001, WAITING, N/A, 0000001847, 0000001924, workload/l9A.prog
001, READY, N/A, 0000001924, 0000006060, workload/l9A.prog
001, RUNNING, USER, 0000006060, 0000006084, workload/l9A.prog
001, READY, N/A, 0000006084, 0000006088, workload/l9A.prog
001, RUNNING, USER, 0000006088, 0000006104, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000006104, 0000006108, workload/l9A.prog
001, WAITING, N/A, 0000006108, 0000006143, workload/l9A.prog
001, READY, N/A, 0000006143, 0000009982, workload/l9A.prog
001, RUNNING, USER, 0000009982, 0000010013, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000010013, 0000010017, workload/l9A.prog
001, WAITING, N/A, 0000010017, 0000010068, workload/l9A.prog
001, READY, N/A, 0000010068, 0000013698, workload/l9A.prog
001, RUNNING, USER, 0000013698, 0000013710, workload/l9A.prog
001, READY, N/A, 0000013710, 0000013714, workload/l9A.prog
001, RUNNING, USER, 0000013714, 0000013795, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000013795, 0000013799, workload/l9A.prog
001, WAITING, N/A, 0000013799, 0000013841, workload/l9A.prog
001, READY, N/A, 0000013841, 0000017905, workload/l9A.prog
001, RUNNING, USER, 0000017905, 0000017910, workload/l9A.prog
001, READY, N/A, 0000017910, 0000017914, workload/l9A.prog
001, RUNNING, USER, 0000017914, 0000018086, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000018086, 0000018090, workload/l9A.prog
001, WAITING, N/A, 0000018090, 0000018124, workload/l9A.prog
001, READY, N/A, 0000018124, 0000021762, workload/l9A.prog
001, RUNNING, USER, 0000021762, 0000021776, workload/l9A.prog
001, READY, N/A, 0000021776, 0000021780, workload/l9A.prog
001, RUNNING, USER, 0000021780, 0000021835, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000021835, 0000021839, workload/l9A.prog
001, WAITING, N/A, 0000021839, 0000021868, workload/l9A.prog
001, READY, N/A, 0000021868, 0000026451, workload/l9A.prog
001, RUNNING, USER, 0000026451, 0000026460, workload/l9A.prog
001, READY, N/A, 0000026460, 0000026464, workload/l9A.prog
001, RUNNING, USER, 0000026464, 0000026506, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000026506, 0000026510, workload/l9A.prog
001, WAITING, N/A, 0000026510, 0000026591, workload/l9A.prog
001, READY, N/A, 0000026591, 0000030902, workload/l9A.prog
001, RUNNING, USER, 0000030902, 0000030914, workload/l9A.prog
001, READY, N/A, 0000030914, 0000030918, workload/l9A.prog
001, RUNNING, USER, 0000030918, 0000031052, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000031052, 0000031056, workload/l9A.prog
001, WAITING, N/A, 0000031056, 0000031110, workload/l9A.prog
001, READY, N/A, 0000031110, 0000036415, workload/l9A.prog
001, RUNNING, USER, 0000036415, 0000036451, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000036451, 0000036455, workload/l9A.prog
001, WAITING, N/A, 0000036455, 0000036569, workload/l9A.prog
001, READY, N/A, 0000036569, 0000039985, workload/l9A.prog
001, RUNNING, USER, 0000039985, 0000039986, workload/l9A.prog
001, READY, N/A, 0000039986, 0000039990, workload/l9A.prog
001, RUNNING, USER, 0000039990, 0000040034, workload/l9A.prog
