PID, STATE, MODE, START TIME, END TIME, PROGRAM
001, READY, N/A, 0000000004, 0000000021, workload/l9A.prog
001, RUNNING, USER, 0000000021, 0000000100, workload/l9A.prog
001, READY, N/A, 0000000100, 0000000104, workload/l9A.prog
001, RUNNING, USER, 0000000104, 0000000108, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000000108, 0000000112, workload/l9A.prog
001, WAITING, N/A, 0000000112, 0000000193, workload/l9A.prog
001, READY, N/A, 0000000193, 0000001346, workload/l9A.prog
001, RUNNING, USER, 0000001346, 0000001420, workload/l9A.prog
001, READY, N/A, 0000001420, 0000001424, workload/l9A.prog
001, RUNNING, USER, 0000001424, 0000001455, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000001455, 0000001459, workload/l9A.prog
001, WAITING, N/A, 0000001459, 0000001536, workload/l9A.prog
001, READY, N/A, 0000001536, 0000004416, workload/l9A.prog
001, RUNNING, USER, 0000004416, 0000004456, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000004456, 0000004460, workload/l9A.prog
001, WAITING, N/A, 0000004460, 0000004513, workload/l9A.prog
001, READY, N/A, 0000004513, 0000007538, workload/l9A.prog
001, RUNNING, USER, 0000007538, 0000007569, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000007569, 0000007573, workload/l9A.prog
001, WAITING, N/A, 0000007573, 0000007606, workload/l9A.prog
001, READY, N/A, 0000007606, 0000010030, workload/l9A.prog
001, RUNNING, USER, 0000010030, 0000010123, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000010123, 0000010127, workload/l9A.prog
001, WAITING, N/A, 0000010127, 0000010177, workload/l9A.prog
001, READY, N/A, 0000010177, 0000012674, workload/l9A.prog
001, RUNNING, USER, 0000012674, 0000012742, workload/l9A.prog
001, READY, N/A, 0000012742, 0000012746, workload/l9A.prog
001, RUNNING, USER, 0000012746, 0000012855, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000012855, 0000012859, workload/l9A.prog
001, WAITING, N/A, 0000012859, 0000012893, workload/l9A.prog
001, READY, N/A, 0000012893, 0000015567, workload/l9A.prog
001, RUNNING, USER, 0000015567, 0000015611, workload/l9A.prog
001, READY, N/A, 0000015611, 0000015615, workload/l9A.prog
001, RUNNING, USER, 0000015615, 0000015640, workload/l9A.prog
001, RUNNING, SUPERVISOR, 0000015640, 0000015644, workload/l9A.prog
001, WAITING, N/A, 0000015644, 0000015672, workload/l9A.prog
